ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,Sales
222,20220130,20220211,20220206,15136,SO51974,35
463,20220130,20220211,20220206,11763,SO51975,24
225,20220130,20220211,20220206,17074,SO51976,9
228,20220130,20220211,20220206,17074,SO51976,50
225,20220130,20220211,20220206,18191,SO51977,9
477,20220130,20220211,20220206,19969,SO51978,5
479,20220130,20220211,20220206,19969,SO51978,9
491,20220130,20220211,20220206,19969,SO51978,54
376,20220130,20220211,20220206,19477,SO51979,2443
487,20220130,20220211,20220206,19477,SO51979,55
217,20220130,20220211,20220206,19477,SO51979,35
490,20220130,20220211,20220206,11502,SO51980,54
490,20220130,20220211,20220206,11673,SO51981,54
530,20220130,20220211,20220206,28274,SO51982,5
538,20220130,20220211,20220206,11641,SO51983,21
538,20220130,20220211,20220206,18329,SO51984,21
480,20220130,20220211,20220206,18329,SO51984,2
530,20220130,20220211,20220206,27066,SO51985,5
541,20220130,20220211,20220206,27066,SO51985,29
529,20220130,20220211,20220206,15478,SO51986,4
540,20220130,20220211,20220206,15478,SO51986,33
480,20220130,20220211,20220206,15478,SO51986,2
478,20220130,20220211,20220206,16097,SO51987,10
478,20220130,20220211,20220206,13491,SO51988,10
477,20220130,20220211,20220206,13491,SO51988,5
477,20220130,20220211,20220206,21918,SO51989,5
478,20220130,20220211,20220206,21918,SO51989,10
490,20220130,20220211,20220206,21918,SO51989,54
478,20220130,20220211,20220206,12165,SO51990,10
477,20220130,20220211,20220206,12165,SO51990,5
483,20220130,20220211,20220206,12165,SO51990,120
467,20220130,20220211,20220206,12165,SO51990,24
476,20220130,20220211,20220206,11212,SO51991,70
231,20220130,20220211,20220206,11212,SO51991,50
475,20220130,20220211,20220206,18987,SO51992,70
234,20220130,20220211,20220206,18987,SO51992,50
474,20220130,20220211,20220206,27502,SO51993,70
485,20220130,20220211,20220206,16334,SO51994,22
487,20220130,20220211,20220206,16334,SO51994,55
484,20220130,20220211,20220206,16334,SO51994,8
485,20220130,20220211,20220206,16227,SO51995,22
231,20220130,20220211,20220206,16227,SO51995,50
225,20220130,20220211,20220206,16227,SO51995,9
485,20220130,20220211,20220206,14245,SO51996,22
222,20220130,20220211,20220206,14245,SO51996,35
528,20220130,20220211,20220206,18174,SO51997,5
480,20220130,20220211,20220206,18174,SO51997,2
528,20220130,20220211,20220206,17882,SO51998,5
535,20220130,20220211,20220206,17882,SO51998,25
480,20220130,20220211,20220206,17882,SO51998,2
477,20220130,20220211,20220206,25799,SO51999,5
225,20220130,20220211,20220206,25799,SO51999,9
530,20220130,20220211,20220206,27942,SO52000,5
465,20220130,20220211,20220206,27942,SO52000,24
530,20220130,20220211,20220206,13574,SO52001,5
214,20220130,20220211,20220206,13574,SO52001,35
537,20220130,20220211,20220206,11632,SO52002,35
528,20220130,20220211,20220206,11632,SO52002,5
485,20220130,20220211,20220206,11632,SO52002,22
478,20220130,20220211,20220206,11632,SO52002,10
477,20220130,20220211,20220206,11632,SO52002,5
537,20220130,20220211,20220206,15507,SO52003,35
528,20220130,20220211,20220206,15507,SO52003,5
483,20220130,20220211,20220206,15507,SO52003,120
597,20220130,20220211,20220206,15562,SO52004,540
535,20220130,20220211,20220206,15562,SO52004,25
598,20220130,20220211,20220206,21652,SO52005,540
485,20220130,20220211,20220206,21652,SO52005,22
222,20220130,20220211,20220206,21652,SO52005,35
376,20220130,20220211,20220206,20204,SO52006,2443
540,20220130,20220211,20220206,20204,SO52006,33
588,20220130,20220211,20220206,13883,SO52007,769
476,20220130,20220211,20220206,13883,SO52007,70
363,20220130,20220211,20220206,11818,SO52008,2295
485,20220130,20220211,20220206,11818,SO52008,22
231,20220130,20220211,20220206,11818,SO52008,50
482,20220130,20220211,20220206,11818,SO52008,9
361,20220130,20220211,20220206,11830,SO52009,2295
485,20220130,20220211,20220206,11830,SO52009,22
222,20220130,20220211,20220206,11830,SO52009,35
363,20220130,20220211,20220206,11323,SO52010,2295
528,20220130,20220211,20220206,11323,SO52010,5
537,20220130,20220211,20220206,11323,SO52010,35
480,20220130,20220211,20220206,11323,SO52010,2
486,20220130,20220211,20220206,11323,SO52010,159
353,20220130,20220211,20220206,12053,SO52011,2320
528,20220130,20220211,20220206,12053,SO52011,5
537,20220130,20220211,20220206,12053,SO52011,35
214,20220130,20220211,20220206,12053,SO52011,35
568,20220130,20220211,20220206,14150,SO52012,742
217,20220130,20220211,20220206,14150,SO52012,35
571,20220130,20220211,20220206,13260,SO52013,742
225,20220130,20220211,20220206,13260,SO52013,9
588,20220130,20220211,20220206,16664,SO52014,769
536,20220130,20220211,20220206,16664,SO52014,30
605,20220130,20220211,20220206,22282,SO52015,540
214,20220130,20220211,20220206,22282,SO52015,35
382,20220130,20220211,20220206,19403,SO52016,1120
222,20220130,20220211,20220206,19403,SO52016,35
561,20220130,20220211,20220206,12131,SO52017,2384
541,20220130,20220211,20220206,12131,SO52017,29
530,20220130,20220211,20220206,12131,SO52017,5
480,20220130,20220211,20220206,12131,SO52017,2
376,20220130,20220211,20220206,18470,SO52018,2443
382,20220131,20220212,20220207,23411,SO52019,1120
479,20220131,20220212,20220207,23411,SO52019,9
477,20220131,20220212,20220207,23411,SO52019,5
361,20220131,20220212,20220207,11344,SO52020,2295
480,20220131,20220212,20220207,11344,SO52020,2
363,20220131,20220212,20220207,12806,SO52021,2295
485,20220131,20220212,20220207,12806,SO52021,22
228,20220131,20220212,20220207,12806,SO52021,50
355,20220131,20220212,20220207,11488,SO52022,2320
480,20220131,20220212,20220207,11488,SO52022,2
222,20220131,20220212,20220207,11500,SO52023,35
485,20220131,20220212,20220207,19087,SO52024,22
478,20220131,20220212,20220207,19087,SO52024,10
477,20220131,20220212,20220207,19087,SO52024,5
485,20220131,20220212,20220207,18293,SO52025,22
478,20220131,20220212,20220207,18293,SO52025,10
477,20220131,20220212,20220207,18293,SO52025,5
222,20220131,20220212,20220207,18293,SO52025,35
477,20220131,20220212,20220207,29287,SO52026,5
530,20220131,20220212,20220207,27981,SO52027,5
214,20220131,20220212,20220207,27981,SO52027,35
528,20220131,20220212,20220207,26132,SO52028,5
214,20220131,20220212,20220207,26132,SO52028,35
478,20220131,20220212,20220207,24494,SO52029,10
484,20220131,20220212,20220207,11125,SO52030,8
480,20220131,20220212,20220207,19088,SO52031,2
588,20220131,20220212,20220207,16406,SO52032,769
486,20220131,20220212,20220207,16406,SO52032,159
589,20220131,20220212,20220207,16427,SO52033,769
478,20220131,20220212,20220207,16427,SO52033,10
477,20220131,20220212,20220207,16427,SO52033,5
225,20220131,20220212,20220207,16427,SO52033,9
488,20220131,20220212,20220207,14091,SO52034,54
225,20220131,20220212,20220207,11300,SO52035,9
540,20220131,20220212,20220207,11300,SO52035,33
528,20220131,20220212,20220207,25337,SO52036,5
535,20220131,20220212,20220207,25337,SO52036,25
535,20220131,20220212,20220207,26199,SO52037,25
536,20220131,20220212,20220207,23466,SO52038,30
478,20220131,20220212,20220207,21762,SO52039,10
477,20220131,20220212,20220207,21762,SO52039,5
487,20220131,20220212,20220207,21762,SO52039,55
225,20220131,20220212,20220207,21762,SO52039,9
475,20220131,20220212,20220207,16848,SO52040,70
467,20220131,20220212,20220207,16848,SO52040,24
476,20220131,20220212,20220207,15413,SO52041,70
488,20220131,20220212,20220207,15413,SO52041,54
528,20220131,20220212,20220207,23559,SO52042,5
222,20220131,20220212,20220207,23559,SO52042,35
467,20220131,20220212,20220207,23559,SO52042,24
528,20220131,20220212,20220207,16384,SO52043,5
480,20220131,20220212,20220207,16384,SO52043,2
477,20220131,20220212,20220207,17276,SO52044,5
489,20220131,20220212,20220207,17276,SO52044,54
225,20220131,20220212,20220207,17276,SO52044,9
528,20220131,20220212,20220207,15476,SO52045,5
480,20220131,20220212,20220207,15476,SO52045,2
528,20220131,20220212,20220207,20130,SO52046,5
485,20220131,20220212,20220207,20492,SO52047,22
237,20220131,20220212,20220207,20492,SO52047,50
528,20220131,20220212,20220207,19781,SO52048,5
480,20220131,20220212,20220207,19781,SO52048,2
537,20220131,20220212,20220207,13818,SO52049,35
528,20220131,20220212,20220207,13818,SO52049,5
477,20220131,20220212,20220207,21861,SO52050,5
217,20220131,20220212,20220207,21861,SO52050,35
529,20220131,20220212,20220207,20142,SO52051,4
477,20220131,20220212,20220207,25801,SO52052,5
537,20220131,20220212,20220207,11723,SO52053,35
528,20220131,20220212,20220207,11723,SO52053,5
537,20220131,20220212,20220207,11207,SO52054,35
528,20220131,20220212,20220207,11207,SO52054,5
222,20220131,20220212,20220207,11207,SO52054,35
485,20220131,20220212,20220207,13234,SO52055,22
478,20220131,20220212,20220207,13234,SO52055,10
477,20220131,20220212,20220207,13234,SO52055,5
594,20220131,20220212,20220207,18960,SO52056,565
488,20220131,20220212,20220207,18960,SO52056,54
353,20220131,20220212,20220207,12060,SO52057,2320
472,20220131,20220212,20220207,12060,SO52057,64
217,20220131,20220212,20220207,12060,SO52057,35
357,20220131,20220212,20220207,11325,SO52058,2320
485,20220131,20220212,20220207,11325,SO52058,22
478,20220131,20220212,20220207,11325,SO52058,10
477,20220131,20220212,20220207,11325,SO52058,5
487,20220131,20220212,20220207,11325,SO52058,55
489,20220131,20220212,20220207,11325,SO52058,54
567,20220131,20220212,20220207,25749,SO52059,742
582,20220131,20220212,20220207,18699,SO52060,1701
539,20220131,20220212,20220207,18699,SO52060,25
529,20220131,20220212,20220207,18699,SO52060,4
584,20220131,20220212,20220207,20158,SO52061,540
222,20220131,20220212,20220207,20158,SO52061,35
225,20220131,20220212,20220207,25146,SO52062,9
579,20220131,20220212,20220207,25146,SO52062,1215
382,20220131,20220212,20220207,19532,SO52063,1120
222,20220131,20220212,20220207,19532,SO52063,35
231,20220131,20220212,20220207,19532,SO52063,50
579,20220131,20220212,20220207,17976,SO52064,1215
228,20220131,20220212,20220207,17976,SO52064,50
382,20220201,20220213,20220208,23311,SO52065,1120
217,20220201,20220213,20220208,23311,SO52065,35
479,20220201,20220213,20220208,12533,SO52066,9
477,20220201,20220213,20220208,12533,SO52066,5
225,20220201,20220213,20220208,12533,SO52066,9
234,20220201,20220213,20220208,12533,SO52066,50
484,20220201,20220213,20220208,12197,SO52067,8
535,20220201,20220213,20220208,13635,SO52068,25
528,20220201,20220213,20220208,13635,SO52068,5
480,20220201,20220213,20220208,13635,SO52068,2
538,20220201,20220213,20220208,20453,SO52069,21
538,20220201,20220213,20220208,20237,SO52070,21
528,20220201,20220213,20220208,21366,SO52071,5
217,20220201,20220213,20220208,21366,SO52071,35
478,20220201,20220213,20220208,11113,SO52072,10
477,20220201,20220213,20220208,11113,SO52072,5
217,20220201,20220213,20220208,11113,SO52072,35
228,20220201,20220213,20220208,12247,SO52073,50
530,20220201,20220213,20220208,11211,SO52074,5
222,20220201,20220213,20220208,11211,SO52074,35
467,20220201,20220213,20220208,11211,SO52074,24
541,20220201,20220213,20220208,27624,SO52075,29
538,20220201,20220213,20220208,28226,SO52076,21
529,20220201,20220213,20220208,28226,SO52076,4
222,20220201,20220213,20220208,28226,SO52076,35
529,20220201,20220213,20220208,24652,SO52077,4
540,20220201,20220213,20220208,24652,SO52077,33
487,20220201,20220213,20220208,24652,SO52077,55
529,20220201,20220213,20220208,25439,SO52078,4
540,20220201,20220213,20220208,25439,SO52078,33
214,20220201,20220213,20220208,25439,SO52078,35
529,20220201,20220213,20220208,24486,SO52079,4
540,20220201,20220213,20220208,24486,SO52079,33
536,20220201,20220213,20220208,23690,SO52080,30
481,20220201,20220213,20220208,23690,SO52080,9
540,20220201,20220213,20220208,25045,SO52081,33
529,20220201,20220213,20220208,25045,SO52081,4
480,20220201,20220213,20220208,25045,SO52081,2
528,20220201,20220213,20220208,23831,SO52082,5
536,20220201,20220213,20220208,23831,SO52082,30
222,20220201,20220213,20220208,23831,SO52082,35
536,20220201,20220213,20220208,11300,SO52083,30
480,20220201,20220213,20220208,11300,SO52083,2
478,20220201,20220213,20220208,14446,SO52084,10
477,20220201,20220213,20220208,14446,SO52084,5
478,20220201,20220213,20220208,14561,SO52085,10
477,20220201,20220213,20220208,14561,SO52085,5
214,20220201,20220213,20220208,14561,SO52085,35
478,20220201,20220213,20220208,20681,SO52086,10
475,20220201,20220213,20220208,19713,SO52087,70
225,20220201,20220213,20220208,19713,SO52087,9
478,20220201,20220213,20220208,13860,SO52088,10
477,20220201,20220213,20220208,13860,SO52088,5
475,20220201,20220213,20220208,18935,SO52089,70
474,20220201,20220213,20220208,18889,SO52090,70
481,20220201,20220213,20220208,18889,SO52090,9
476,20220201,20220213,20220208,15157,SO52091,70
489,20220201,20220213,20220208,15157,SO52091,54
475,20220201,20220213,20220208,27415,SO52092,70
477,20220201,20220213,20220208,17685,SO52093,5
528,20220201,20220213,20220208,15861,SO52094,5
480,20220201,20220213,20220208,15861,SO52094,2
485,20220201,20220213,20220208,13872,SO52095,22
486,20220201,20220213,20220208,13872,SO52095,159
529,20220201,20220213,20220208,20050,SO52096,4
487,20220201,20220213,20220208,20050,SO52096,55
535,20220201,20220213,20220208,15617,SO52097,25
528,20220201,20220213,20220208,15617,SO52097,5
485,20220201,20220213,20220208,15617,SO52097,22
484,20220201,20220213,20220208,15617,SO52097,8
538,20220201,20220213,20220208,28908,SO52098,21
529,20220201,20220213,20220208,28908,SO52098,4
484,20220201,20220213,20220208,28908,SO52098,8
541,20220201,20220213,20220208,15681,SO52099,29
530,20220201,20220213,20220208,15681,SO52099,5
530,20220201,20220213,20220208,27184,SO52100,5
222,20220201,20220213,20220208,27184,SO52100,35
231,20220201,20220213,20220208,27184,SO52100,50
485,20220201,20220213,20220208,16964,SO52101,22
478,20220201,20220213,20220208,12724,SO52102,10
477,20220201,20220213,20220208,12724,SO52102,5
598,20220201,20220213,20220208,21618,SO52103,540
485,20220201,20220213,20220208,21618,SO52103,22
359,20220201,20220213,20220208,11327,SO52104,2295
537,20220201,20220213,20220208,11327,SO52104,35
528,20220201,20220213,20220208,11327,SO52104,5
480,20220201,20220213,20220208,11327,SO52104,2
361,20220201,20220213,20220208,11522,SO52105,2295
478,20220201,20220213,20220208,11522,SO52105,10
477,20220201,20220213,20220208,11522,SO52105,5
563,20220201,20220213,20220208,24660,SO52106,2384
222,20220201,20220213,20220208,24660,SO52106,35
378,20220202,20220214,20220209,18272,SO52107,2443
214,20220202,20220214,20220209,18272,SO52107,35
353,20220202,20220214,20220209,11394,SO52108,2320
478,20220202,20220214,20220209,11394,SO52108,10
477,20220202,20220214,20220209,11394,SO52108,5
484,20220202,20220214,20220209,11394,SO52108,8
363,20220202,20220214,20220209,11416,SO52109,2295
222,20220202,20220214,20220209,11416,SO52109,35
353,20220202,20220214,20220209,12742,SO52110,2320
537,20220202,20220214,20220209,12742,SO52110,35
528,20220202,20220214,20220209,12742,SO52110,5
214,20220202,20220214,20220209,12742,SO52110,35
363,20220202,20220214,20220209,11547,SO52111,2295
222,20220202,20220214,20220209,11547,SO52111,35
359,20220202,20220214,20220209,11496,SO52112,2295
478,20220202,20220214,20220209,11496,SO52112,10
214,20220202,20220214,20220209,11496,SO52112,35
225,20220202,20220214,20220209,11496,SO52112,9
237,20220202,20220214,20220209,11496,SO52112,50
214,20220202,20220214,20220209,11277,SO52113,35
539,20220202,20220214,20220209,15592,SO52114,25
537,20220202,20220214,20220209,21883,SO52115,35
528,20220202,20220214,20220209,21883,SO52115,5
480,20220202,20220214,20220209,21883,SO52115,2
530,20220202,20220214,20220209,27968,SO52116,5
214,20220202,20220214,20220209,27968,SO52116,35
476,20220202,20220214,20220209,22028,SO52117,70
529,20220202,20220214,20220209,25923,SO52118,4
480,20220202,20220214,20220209,25923,SO52118,2
529,20220202,20220214,20220209,13138,SO52119,4
582,20220202,20220214,20220209,22693,SO52120,1701
489,20220202,20220214,20220209,22693,SO52120,54
380,20220202,20220214,20220209,24093,SO52121,2443
477,20220202,20220214,20220209,24093,SO52121,5
479,20220202,20220214,20220209,24093,SO52121,9
225,20220202,20220214,20220209,24093,SO52121,9
488,20220202,20220214,20220209,11700,SO52122,54
225,20220202,20220214,20220209,11700,SO52122,9
483,20220202,20220214,20220209,12176,SO52123,120
530,20220202,20220214,20220209,27040,SO52124,5
480,20220202,20220214,20220209,27040,SO52124,2
535,20220202,20220214,20220209,11738,SO52125,25
465,20220202,20220214,20220209,11738,SO52125,24
535,20220202,20220214,20220209,26489,SO52126,25
540,20220202,20220214,20220209,11176,SO52127,33
529,20220202,20220214,20220209,11176,SO52127,4
